1860.01 3.72179e-05 4.67217e-05 3.61781 -3.71543
1870.02 3.77762e-05 3.5058e-05 3.6203 -3.71631
1880.01 3.85519e-05 2.59026e-05 3.62456 -3.69332
1890.02 3.03996e-05 2.82863e-05 3.61453 -3.6827
1900.01 2.46968e-05 5.98804e-05 3.5945 -3.66609
1910.0 2.16569e-05 8.62218e-05 3.58564 -3.67258
1920.02 1.8901e-05 9.4398e-05 3.58955 -3.66721
1930.02 1.46005e-05 8.77393e-05 3.58309 -3.65944
1940.01 1.10309e-05 7.57951e-05 3.56358 -3.6516
1950.02 9.38466e-06 6.02621e-05 3.55725 -3.64529
1960.0 8.6804e-06 4.24656e-05 3.56852 -3.63352
1970.01 1.19233e-05 3.04863e-05 3.61485 -3.61592
1980.0 1.71181e-05 2.47224e-05 3.6482 -3.601
1990.01 2.17575e-05 2.14983e-05 3.66781 -3.59381
2000.01 2.63679e-05 2.08698e-05 3.67979 -3.59759
2010.0 2.95154e-05 2.03215e-05 3.68866 -3.60471
2020.01 3.08241e-05 1.94787e-05 3.69329 -3.61219
2030.01 3.04263e-05 1.84814e-05 3.69588 -3.61898
2040.01 2.98174e-05 1.74774e-05 3.69735 -3.62258
2050.02 2.8185e-05 1.66767e-05 3.6996 -3.62493
2060.0 2.34276e-05 1.62212e-05 3.70122 -3.62604
2070.01 1.43309e-05 1.58255e-05 3.69673 -3.63064
2080.0 6.53653e-06 1.81553e-05 3.68484 -3.65442
2090.01 4.86136e-06 2.13092e-05 3.68515 -3.67434
2100.0 5.54719e-06 2.02101e-05 3.69179 -3.68068
2110.01 7.34489e-06 1.80349e-05 3.69802 -3.67761
2120.01 8.38649e-06 1.62212e-05 3.70243 -3.67636
2130.0 8.31869e-06 1.49292e-05 3.70567 -3.67798
2140.0 7.75108e-06 1.40772e-05 3.70764 -3.67439
2150.0 7.11621e-06 1.48361e-05 3.70981 -3.67662
2160.01 6.40887e-06 1.36389e-05 3.71192 -3.68959
2170.01 5.69967e-06 1.2462e-05 3.71375 -3.69146
2180.01 5.35426e-06 1.39611e-05 3.71485 -3.6891
2190.0 4.75768e-06 1.42708e-05 3.71532 -3.70002
2200.01 4.18397e-06 1.37208e-05 3.71667 -3.70223
2210.01 4.15988e-06 1.26914e-05 3.71685 -3.70033
2220.01 4.72491e-06 1.1185e-05 3.71761 -3.70268
2230.01 4.91973e-06 1.10182e-05 3.72019 -3.70241
2240.01 4.56427e-06 1.00245e-05 3.7217 -3.7032
2250.01 4.11023e-06 9.09626e-06 3.72223 -3.70516
2260.0 3.68809e-06 8.78004e-06 3.72239 -3.70951
2270.0 2.99179e-06 8.90862e-06 3.72243 -3.71311
2280.0 2.3211e-06 8.92194e-06 3.72102 -3.7154
2290.01 2.15132e-06 8.85973e-06 3.71844 -3.71684
2300.0 2.39834e-06 8.9321e-06 3.71546 -3.71636
2310.01 2.63212e-06 9.16895e-06 3.71416 -3.71576
2320.0 2.50195e-06 9.25262e-06 3.71369 -3.72593
2330.02 2.70759e-06 9.42472e-06 3.71302 -3.72928
2340.02 3.54175e-06 1.07293e-05 3.71457 -3.72366
2350.01 4.13743e-06 1.17645e-05 3.71549 -3.72165
2360.0 4.48668e-06 1.23778e-05 3.71702 -3.72008
2370.02 5.24771e-06 1.32421e-05 3.71821 -3.71835
2380.0 6.68774e-06 1.37932e-05 3.72013 -3.71932
2390.02 7.58059e-06 1.38027e-05 3.72187 -3.72057
2400.02 7.90916e-06 1.41162e-05 3.72346 -3.7207
2410.01 8.26212e-06 1.49514e-05 3.72465 -3.72009
2420.02 7.89668e-06 1.70215e-05 3.7256 -3.72216
2430.02 7.67839e-06 1.92033e-05 3.72733 -3.72641
2440.01 9.30193e-06 1.92737e-05 3.73034 -3.72773
2450.0 1.18336e-05 1.7711e-05 3.73377 -3.72845
2460.0 1.32805e-05 1.68724e-05 3.73573 -3.73082
2470.0 1.31464e-05 1.70403e-05 3.73601 -3.7311
2480.01 1.21487e-05 1.7607e-05 3.73712 -3.73087
2490.02 1.15012e-05 1.76687e-05 3.7382 -3.73407
2500.03 1.12907e-05 1.71047e-05 3.73793 -3.73797
2510.0 1.14057e-05 1.5852e-05 3.73841 -3.74057
2520.0 1.15726e-05 1.52376e-05 3.73863 -3.74221
2530.0 1.11848e-05 1.51749e-05 3.7369 -3.74313
2540.0 1.06158e-05 1.52341e-05 3.73082 -3.74431
2550.0 1.02696e-05 1.48466e-05 3.71832 -3.74452
2560.02 1.03739e-05 1.42202e-05 3.70667 -3.74393
2570.01 1.10585e-05 1.34835e-05 3.69768 -3.74349
2580.02 1.15435e-05 1.26725e-05 3.68856 -3.74418
2590.0 1.12312e-05 1.1659e-05 3.67797 -3.74551
2600.0 1.06997e-05 1.10971e-05 3.67273 -3.74629
2610.02 1.05247e-05 1.1547e-05 3.66739 -3.74639
2620.01 1.06382e-05 1.21892e-05 3.66231 -3.7472
2630.0 1.10549e-05 1.22323e-05 3.66552 -3.74837
2640.01 1.13326e-05 1.27063e-05 3.6712 -3.74984
2650.01 1.15672e-05 1.40096e-05 3.67859 -3.75176
2660.0 1.16347e-05 1.4066e-05 3.68484 -3.7541
2670.01 1.15165e-05 1.25842e-05 3.68699 -3.75654
2680.01 1.1224e-05 1.20496e-05 3.68764 -3.75826
2690.01 1.07992e-05 1.21858e-05 3.68816 -3.75782
2700.01 1.02446e-05 1.13722e-05 3.68855 -3.75431
2710.01 9.49718e-06 1.00757e-05 3.68678 -3.74473
2720.0 9.59199e-06 1.0074e-05 3.69134 -3.72963
2730.01 1.00255e-05 1.05199e-05 3.70049 -3.71993
2740.02 1.02121e-05 1.02717e-05 3.71077 -3.71471
2750.01 9.59095e-06 1.11698e-05 3.71554 -3.71646
2760.0 8.91613e-06 1.13502e-05 3.72093 -3.71715
2770.0 8.37832e-06 9.86423e-06 3.72396 -3.71663
2780.0 7.36238e-06 9.88923e-06 3.73517 -3.72806
2790.01 6.95638e-06 1.17657e-05 3.75141 -3.73599
2800.01 7.18484e-06 1.16558e-05 3.77056 -3.737
2810.0 7.78608e-06 9.4961e-06 3.82079 -3.73772
2820.01 8.73838e-06 7.71278e-06 3.81914 -3.73693
2830.01 7.26981e-06 7.53735e-06 3.78647 -3.74093
2840.02 4.93595e-06 9.33807e-06 3.80657 -3.74319
2850.01 4.22377e-06 1.25387e-05 3.83524 -3.74644
2860.01 4.64302e-06 1.09238e-05 3.81747 -3.75727
2870.01 6.18211e-06 8.27975e-06 3.78082 -3.89604
2880.0 7.76e-06 6.64292e-06 3.7478 -3.78984
2890.01 7.10046e-06 6.27456e-06 3.72425 -3.78264
2900.0 7.52855e-06 4.314e-06 3.70928 -3.79658
2910.01 4.87024e-06 7.50099e-06 3.69086 -3.784
2920.0 2.2236e-06 1.57701e-05 3.67227 -3.80559
2930.02 2.50464e-06 1.24101e-05 3.69235 -3.75623
2940.0 6.93452e-06 1.35962e-05 3.72414 -3.7816
2950.01 9.42153e-06 6.86346e-06 3.72176 -3.81457
2960.01 1.06821e-05 4.84217e-06 3.72327 -3.9035
2970.0 8.92545e-06 3.95824e-06 3.71868 -3.86593
2980.01 5.57933e-06 6.14094e-06 3.70087 -3.78024
2990.0 4.63624e-06 1.11214e-05 3.68795 -3.797
3000.0 3.75567e-06 1.18517e-05 3.67673 -3.77472
3010.0 3.47058e-06 1.39137e-05 3.68381 -3.7675
3020.0 3.89011e-06 1.65106e-05 3.69314 -3.75417
3030.02 5.20832e-06 1.4988e-05 3.69857 -3.75258
3040.01 6.2168e-06 8.90054e-06 3.70188 -3.80725
3050.0 8.15906e-06 5.43544e-06 3.7158 -3.81464
3060.01 9.06357e-06 5.62271e-06 3.71589 -3.75753
3070.01 7.76819e-06 7.62541e-06 3.70349 -3.75089
3080.01 6.70338e-06 1.10847e-05 3.69906 -3.75889
3090.01 6.07628e-06 9.74649e-06 3.69193 -3.7553
3100.01 7.63774e-06 5.73803e-06 3.69941 -3.74362
3110.0 1.09631e-05 4.32857e-06 3.72126 -3.75909
3120.02 6.67674e-06 1.1341e-05 3.69742 -3.76015
3130.01 6.94771e-06 2.16376e-05 3.69966 -3.7294
3140.0 5.41761e-06 1.66633e-05 3.71009 -3.74813
3150.01 7.8306e-06 1.04077e-05 3.7264 -3.76884
3160.01 9.59873e-06 7.95596e-06 3.73015 -3.79057
3170.01 7.26022e-06 8.7145e-06 3.72295 -3.82699
3180.0 6.30051e-06 9.65974e-06 3.71766 -3.76014
3190.01 7.29239e-06 8.18063e-06 3.71874 -3.84597
3200.01 6.40005e-06 6.87467e-06 3.72208 -3.73844
3210.01 2.20112e-06 8.76809e-06 3.73649 -3.75462
3220.01 1.1546e-06 1.48475e-05 3.72236 -3.77296
3230.0 1.86905e-06 1.44727e-05 3.71677 -3.77483
3240.0 6.27836e-06 9.46059e-06 3.72748 -3.80539
3250.01 1.06516e-05 9.41808e-06 3.73108 -3.82017
3260.01 5.95917e-06 9.89423e-06 3.71965 -3.81393
3270.0 2.73163e-06 1.18275e-05 3.70727 -3.81046
3280.0 5.30064e-06 1.04766e-05 3.71831 -3.79632
3290.0 9.67988e-06 1.0594e-05 3.73425 -3.77855
3300.01 1.02508e-05 1.53026e-05 3.73928 -3.86659
3310.01 7.61897e-06 1.8657e-05 3.73625 -3.94017
3320.0 3.39783e-06 1.4526e-05 3.72646 -3.84818
3330.01 4.3826e-06 1.47844e-05 3.73107 -3.79515
3340.01 8.07845e-06 1.16694e-05 3.73563 -3.81826
3350.01 1.55627e-05 1.12603e-05 3.74115 -3.83495
3360.01 1.57582e-05 1.40287e-05 3.74016 -3.81999
3370.0 1.1117e-05 1.1525e-05 3.73379 -3.93746
3380.0 1.11565e-05 9.95248e-06 3.71906 -4.05743
3390.01 7.7443e-06 1.01523e-05 3.74746 -3.88805
